00:39:24 Trial: 1; Stim: 33; CMR2_REF_No30_std 500 CMR2_REF_No30_T66_sig 6 Ht 7261 A1: 10.0 A2: 10.0
00:39:34 Trial: 1; Stim: 34; CMR2_REF_No30_std 500 CMR2_REF_No30_std 3 CR 8634 A1: 10.0 A2: 10.0
00:39:42 Trial: 1; Stim: 35; CMR2_REF_No30_std 500 CMR2_REF_No30_T66_sig 6 Ht 7378 A1: 10.0 A2: 10.0
00:39:44 Trial: 1; Stim: 36; CMR2_REF_No30_std 500 CMR2_REF_No30_T42_sig 2 Ab 1323 A1: 10.0 A2: 10.0
00:39:49 Trial: 1; Stim: 36; CMR2_REF_No30_std 500 CMR2_REF_No30_T42_sig 2 Ht 3642 A1: 10.0 A2: 10.0
00:39:51 Trial: 1; Stim: 37; CMR2_REF_No30_std 500 CMR2_REF_No30_T38_sig 7 Ab 1234 A1: 10.0 A2: 10.0
00:40:03 Trial: 1; Stim: 37; CMR2_REF_No30_std 500 CMR2_REF_No30_T38_sig 7 Ht 8279 A1: 10.0 A2: 10.0
00:40:26 Trial: 1; Stim: 38; CMR2_REF_No30_std 500 CMR2_REF_No30_T50_sig 6 Ht 7450 A1: 10.0 A2: 10.0
00:40:31 Trial: 1; Stim: 39; CMR2_REF_No30_std 500 CMR2_REF_No30_T30_sig 2 Ht 3609 A1: 10.0 A2: 10.0
00:40:36 Trial: 1; Stim: 40; CMR2_REF_No30_std 500 CMR2_REF_No30_T70_sig 2 Ht 3464 A1: 10.0 A2: 10.0
00:40:46 Trial: 1; Stim: 41; CMR2_REF_No30_std 500 CMR2_REF_No30_std 3 CR 8898 A1: 10.0 A2: 10.0
00:40:58 Trial: 1; Stim: 42; CMR2_REF_No30_std 500 CMR2_REF_No30_std 2 CR 7329 A1: 10.0 A2: 10.0
00:41:05 Trial: 1; Stim: 43; CMR2_REF_No30_std 500 CMR2_REF_No30_T50_sig 5 Ht 6425 A1: 10.0 A2: 10.0
00:41:17 Trial: 1; Stim: 44; CMR2_REF_No30_std 500 CMR2_REF_No30_T38_sig 8 Ht 9416 A1: 10.0 A2: 10.0
00:41:26 Trial: 1; Stim: 45; CMR2_REF_No30_std 500 CMR2_REF_No30_T54_sig 6 Ht 7641 A1: 10.0 A2: 10.0
00:41:39 Trial: 1; Stim: 46; CMR2_REF_No30_std 500 CMR2_REF_No30_std 6 CR 11837 A1: 10.0 A2: 10.0
00:41:49 Trial: 1; Stim: 47; CMR2_REF_No30_std 500 CMR2_REF_No30_T70_sig 8 Ht 9219 A1: 10.0 A2: 10.0
00:41:54 Trial: 1; Stim: 48; CMR2_REF_No30_std 500 CMR2_REF_No30_T46_sig 2 Ht 4031 A1: 10.0 A2: 10.0
00:42:06 Trial: 1; Stim: 49; CMR2_REF_No30_std 500 CMR2_REF_No30_T58_sig 9 Ht 10480 A1: 10.0 A2: 10.0
00:42:11 Trial: 1; Stim: 50; CMR2_REF_No30_std 500 CMR2_REF_No30_T42_sig 2 Ht 3900 A1: 10.0 A2: 10.0
00:42:20 Trial: 1; Stim: 51; CMR2_REF_No30_std 500 CMR2_REF_No30_T46_sig 6 Ht 7736 A1: 10.0 A2: 10.0
00:42:28 Trial: 1; Stim: 52; CMR2_REF_No30_std 500 CMR2_REF_No30_std 3 CR 7870 A1: 10.0 A2: 10.0
00:42:41 Trial: 1; Stim: 53; CMR2_REF_No30_std 500 CMR2_REF_No30_T30_sig 6 Ms 11195 A1: 10.0 A2: 10.0
00:42:45 Trial: 1; Stim: 54; CMR2_REF_No30_std 500 CMR2_REF_No30_T70_sig 2 Ht 3426 A1: 10.0 A2: 10.0
00:42:56 Trial: 1; Stim: 55; CMR2_REF_No30_std 500 CMR2_REF_No30_T66_sig 8 Ht 9385 A1: 10.0 A2: 10.0

------------------------------------------------
Experiment Parameters

ID: H1
Weight (g): 65000
Run name (NP): CMR2_REF_test30_3070
Replications: 1
Rove amplitudes? 0
Time Between Trials (ms): 0
Buzzer duration (ms): 2
Total Time Out (ms): 0
Replace Errors? 1
Attenuation 1: 120 dB
Attenuation 2: 0 dB
Percent of Responses Reinforced: 100

------------------------------------------------
Summary

Number of Trials :    58
Valid Trials     :    55
Hits   :    32     Adj Hits   :    30
Misses :     1     Adj Misses :     1
CRs    :    22     Adj CRs    :    21
FAs    :     0     Adj FAs    :     0
Aborts :     3

% Corr : 98.18     Adj d'     :   Inf     Adj d'     :   Inf
------------------------------------------------
NP        Hits      Misses    CorRej    FlsAlrm
890         32         1        22         0
------------------------------------------------
Total pellets delivered: 50
