12:14:44 Trial: 1; Stim: 54; CMR1_REF_std 500 CMR1_REF_std 8 FA 8650 A1: 10.0 A2: 10.0
12:14:45 Trial: 1; Stim: 55; CMR1_REF_std 500 CMR1_REF_sig 7 Ht 7650 A1: 10.0 A2: 10.0

------------------------------------------------
Experiment Parameters

ID: Q334
Weight (g): 500
Run name (NP): CMR1_REF
Replications: 1
Rove amplitudes? 0
Time Between Trials (ms): 0
Buzzer duration (ms): 2
Total Time Out (ms): 0
Replace Errors? 1
Attenuation 1: 120 dB
Attenuation 2: 0 dB
Percent of Responses Reinforced: 100

------------------------------------------------
Summary

Number of Trials :    55
Valid Trials     :    55
Hits   :    33     Adj Hits   :    33
Misses :     0     Adj Misses :     0
CRs    :     0     Adj CRs    :     0
FAs    :    22     Adj FAs    :    22
Aborts :     0

% Corr : 60.00     Adj d'     :   NaN     Adj d'     :   NaN
------------------------------------------------
NP        Hits      Misses    CorRej    FlsAlrm
890         33         0         0        22
------------------------------------------------
Total pellets delivered: 30
